Text_ID,Product_Type,processed_Product_Description,Sentiment
8647,6,couch ipad propped gut full breakfast taco dangerous position inertia happening tonight sxsw friend,2
1358,9,mention false alarm google circle coming probably ever link google circle social sxsw,2
5493,9,rt mention aron pilhofer ny time endorsed html ipad newsapps sxsw asked u tweet actually said,2
8938,9,join lenewz fo free donut massage sxsw trade show booth 1422 behind google,2
385,9,google calendar saturday night giant overlap sxsw party,2
6667,9,rt mention sxsw cool strike conversation bloke happens work guardian amp hour later link,2
396,9,daily chord tuesday march 8 hacker discover google music servicestory rolling stone mo link sxsw,2
2948,9,rt mention got craving sxsw mind created app foodspotting link iphone apps,2
5932,9,rt mention google marissa mayer fun future via mention link sxswi sxsw,2
3242,6,apple fanboy manage come home sxsw without ipad 2 suspense intense intense suspense,3
7813,9,60 battery life iphone conference starting sxsw,2
5529,9,rt mention audience q prototyping tool use pen photoshop balsamic google doc axsure etc myprototype sxsw,2
5908,9,rt mention google launch major new social network called circle possibly today sxsw link sxsw nfusion,2
8108,9,apple austin popup store line corner sxsw ipad link,2
3846,9,c9 first cut link code valid infektd sxsw cvdc,2
8462,2,quot one thing sxsw good flash mob quot apple win mention sxsw ipad2 link,3
4128,3,q amp panel like world expensive seo consultation sxsw,3
372,9,far biggest sxsw mistake bringing charger,2
8544,6,love get ipad2 apple store popping downtown tomorrow lack patience sxsw douchebaggery,3
1190,6,anyone think going walking around sxsw old inferior ipad 1 ipad 2 released well wrong,3
5839,9,rt mention google launch people finder service japan earthquake tsunami link tnooz wssxsw sxsw scrm,2
6934,9,rt mention barry diller think ipad content nut mention sxsw mention link mentionw,2
6735,5,rt mention big sxsw rumor google launch ludicon based quot circle quot facebook killer supposedly mention already saw ossum,3
6729,9,rt mention ogilvy sydney sxsw podcast ep3 many hashtags ausxsw link,2
1531,7,cnnmoney sxsw 2011 computing device bigger ipad mobile space buzz link wssxsw,3
8738,9,hanging mention connecting mention in1102 ipad 2 sxsw link,2
2017,3,mention another google social failure sxsw,1
1852,1,available android gt gt 5 absolute apps rock sxsw interactive mention link via mention,3
313,9,mention stupid find sxsw mac link special price game,2
8530,9,robot battle hosted google lego start sxsw link,2
2587,9,taking ipad 2 plunge sxsw store congress keepingupwithdkm,2
4558,9,get line thing probably get crazy temp apple store bit link sxsw,2
7021,3,mention google disavowal planned launch sxsw,2
5856,9,rt mention google say report launch circle social network sxsw incorrect link launch today rate,2
4787,9,rt mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,2
7900,6,apple put popup store sxsw hawk ipad think sell one two link,3
108,9,hp open quot mobile park quot amp content incubator sxsw link apple construct quot quot store link,2
3361,2,mention great news u mention twit crew apple building temporary store sxsw 2011 u get ur ipad 2,3
3838,8,fuck iphone rt mention new ubersocial iphone app store includes uberguide sxsw link,1
2786,7,sxsw already paying dividend discovered couple cool apps iphone android,3
7143,6,line ipad2 apple hype team made run sxsw,3
2447,9,near field communication already android phone sxsw bemyneighbor,3
8497,6,apple setting temporary store austin sxsw attendee get ipad2 fix link,3
4159,9,lt nice lil sizzle reel gt sxsw number video link music socialmedia,2
1953,9,sxsw health2dev zeiger quot health moving much slower could quot google,2
5198,3,rt mention quot reason google social quot sxsw comment,1
791,9,google launch major new social network called circle possibly today link rt mention sxsw,2
8136,9,great sxsw session google marissa mayer local strategy hotpot 3d map mobile ar marissagoogle,2
3439,7,amazing amount app update ipad today kick sxsw,3
6316,9,12 trillion mile driven every year using mention map day saving user 2 year time wasted traffic jam sxsw,2
7540,6,headed ipad design headache 2 tablet call morning sxsw link,1
4242,3,timely sxsw rt mention bing search engine share continues rise google still top link,3
1311,9,fascinated link edchat musedchat sxsw sxswi classical newtwitter,2
6287,9,rt mention marc ecko sxsw launch iphone app autodial political change link edreform edtech eduvc fightthepaddle,3
1118,2,link sxsw apple school marketing expert sxsw,3
1592,3,score rt mention google handing free pi pi day sxsw win,3
8789,6,giving away ipad sxsw mapper entry amazingly easy detail link,3
7020,6,6th congress dude creatively saving ipad 2 sxsw link,3
2495,7,download daily grape new app mention iphone take wine shop sxsw,3
8023,9,final session today left brain search google right brain search x sxsw bettersearch,2
3672,9,help win ipad 2 click like following picture mention party mention link thanks sxsw,2
4176,9,watching live tsunami apple ipad line austin sxsw mostly mention oh sexy mention,2
9048,2,mention bet man kindle apple sure amazon sxsw,3
5511,9,rt mention sxsw mention mention wan na buy drink 7pm fado 4th link join u,2
4943,9,great google presented mention marissagoogle sxsw,2
3973,6,32gb black amp stock yes sxsw ipad2 austin apple,3
2248,9,sxsw ballroom mention mention one seat reserved fourth row anyone want join htxsw,2
1465,9,time rt mention austin convention center today mention fam showing new iphone game sxsw,2
2963,9,hope mention realizes already 100 people line pop sxsw store downtown stocked appropriately ipad2,2
943,2,continuum attitude crowdsourcing gap quot hear quot apple quot tell quot sxsw,3
211,7,u iphone need zimride etc share ride sxsw shareable,3
575,5,mention google launch major new social network called circle possibly today link mention bigger gaga,3
6480,9,rt mention rt mention going sxsw austin apps link lb,2
2738,7,would like know lb app downloaded commandeered iphone geolocation setting amp wo relinquish batterykiller sxsw,1
1193,9,people session taking photo ipad 2 air doingitwrong sxsw,2
8718,9,android user favorite mobile app something new snazzy sxsw let know thanks,2
2666,6,look like hour late getting ipad sxsw sadpanda,2
4719,7,wan na know rt mention one producer going sxsw hopefully free iphone apps dl,3
6268,6,rt mention look everyone zomg mention got ipad 2 first day sxsw link,3
3401,6,awwww yeah rt mention congrats mention winning last mention ipad case boyfriend aw sxsw cbatsxsw,3
9054,9,guy ever plan attending sxsw need 4 thing skinny jean flannel shirt beard ipad imanoutcast,3
8265,9,20 percent google search local information sxsw,2
4115,2,japan apple store serve rallying point massive quake link entry friend house sxsw,3
2311,6,ironic tee usurped ipad 2 chic fashion item year sxsw,3
6959,9,rt mention woah dude sxsw get branded tattoo exchange ipad really link mention think,2
6002,9,rt mention hey sxsw presenter amp attendee tip show presentation ipad iphone link,2
21,7,oh god sxsw app ipad pure unadulterated awesome easier browse event ipad website,3
1179,3,exploring world 3d xml combine google earth location individual show time cool sxsw,3
2911,8,friend sxsw think abandoned reality mean communication iphone stopped working fail,1
3578,6,mention glad ipad 2 think sxsw,1
1651,7,applauds link holler gram fun ipad app sxsw fun anyone play,3
856,9,anyone lost iphone back cab downtown austin around tonight please hit sxsw,2
3191,9,mention foursquare pushing app heavily sxsw wish gave webos client equal billing,0
3627,8,related u verizon u better sxsw bandwidth issue blackberry always tweeted iphone dawdled wjchat,1
6042,3,rt mention improve website ranking advice google amp bing sxsw link,3
5722,7,rt mention first person stop booth sxsw amp show ipad 2 running one apps win free snakeheead tee shirt sxsw,3
9067,9,quot able afford attend sxsw buy ipad today consider saving japan earthquake relief justsayin quot ff,2
8923,9,google arwords arsense anyone arsxsw sxsw darknet,2
1312,9,chase sweet amp salty tea vodka mention google party sxsw mention gsd amp pic link,2
3245,9,sxsw qagb extremely packed house panel q amp google amp bing website ranking,2
7534,9,soundtrckr featured mention mention sxsw link,2
702,7,cool iphone app launched sxsw flypost community bulletin board location learn link link,3
838,9,line sxsw apple store ipad,2
3367,9,colleague mention culinary adventure austin sxsw link chicken waffle taco anyone,2
7908,7,latest game worked link hobo shotgun made mention sxsw mention,3
3754,1,ran mention apparently mention tell bizzy android app remedied sxsw cc mention,3
6740,3,rt mention google aclu party tonight sxsw best thing ever apparently spazmatics franchised band rock,3
7138,9,looking blogger amp others join ipad 2 panelist line sxsw tues lmk,2
6792,7,rt mention one three best apps seen sxsw link,3
6631,7,rt mention rt haha awesomely rad ipad app mention link hollergram sxsw via mention mention,3
3809,9,win free ipad 2 sxsw rt,2
134,9,samsung sony follow apple hp lead mention link austin atx sxsw mention,2
3348,9,us google tv room nobody raise hand packed room socialviewing session sxsw,1
1897,9,beyondbroadcast sxsw evaporation mention mention business model platform iphone app make tool link,2
4655,2,apple opening store downtown atx wknd time sxsw ppl buy ipad 2 mention link,3
4373,2,apple trump nvidia tablet gaming link entry friend house sxsw,3
3426,9,lot chatter around google new social network circle sxsw,2
3965,9,great link gt gt rt mention link edchat musedchat sxsw sxswi classical newtwitter,2
3683,9,cameron sinclair mention spearhead japan disaster relief sxsw via twitter amp iphone link,2
5290,9,rt mention sxsw gear bag ipad 2 iphone mophie traveling light year link,2
328,9,overheard sxsw quot google launch product people quot,2
7676,9,charging iphone battery downloaded hipstamatic pack sxsw edition link,2
8275,9,secret search sauce google bing spill bean google bing sxsw link,2
7355,5,google party sxsw huge antigov lobbying initiative invoking privacy puregenius link,3
3255,9,forget come q amp google mention amp bing mention ranking panel mon sxsw link,2
8994,9,ok got ipad cover better given ipad tool sxsw,2
1157,9,oh ides march location link sxsw,2
2224,9,marissa mayer google connect digital amp physical world mobile link sxsw sxswi,2
502,9,first person queue new apple store austin may sxsw link,2
8113,9,touchingstories quot comparing magazine jargon interactive jargon translate ipad quot sxsw,2
1122,9,guy ipad hoodies sxsw heard first link,2
7686,9,sxsw marissa mayer favorite product swiss watch bought intern 12 year ago brings simplicity goog,2
8317,9,text quot sxsw quot 24587 chance win ipad drawing friend sxsw must present win see ya link,2
3282,9,quot google tweet quot new quot think quot mark belinsky 911tweets panel sxsw sxswi,2
1472,8,well yeah music gt iphone nerd rt mention god cute girl everywhere love interactive end music begin sxsw,3
4586,5,google new version map already saved pp 2yrs time spent locating place since launch earlier week sxsw,3
885,6,bummed miss sxsw year quarantined kiddie cold garageband ipad comfort fb,3
239,9,skifta medium shifting service turn android phone sxsw mashable sxswi link,2
2369,6,official buying ipad sxsw elevate,3
5825,5,rt mention google rate restaurant get personalized recos eat um think foursquare yelp etc covered already sxsw,1
1703,9,checkin sxsw crowley google social space know going look like,2
3961,1,mention started using android app totally killer service think huge sxsw hope server ready,3
7364,9,apple opening temporary store downtown austin sell ipads sxsw link via mention,2
319,9,anyone sxsw want see demo piccraft ipad 2 find,2
8949,9,sxsw apple store atx link,2
520,9,frankenstein amalgamation fragmented digital identity becoming google ai sm sxsw,2
9074,9,quot mom ipad designing boomer quot sxsw mention austin convention center link,2
5478,9,rt mention apple open temporary store sxsw 6th congress link atx,2
2069,9,seen far sxsw apple store pillow fight mechanical bull girl wearing jetpacks,2
8862,9,watch quot something ventured quot documentary entrepreneur behind apple intel cisco amp atari filmakers attendence sxsw,2
4951,9,40 google map usage mobile wow mention sxsw via mention,2
1121,9,catch talk android amp chrome league extraordinary hacker link sxsw,2
3522,5,google show google map mobile 3d rendering sxsw,3
6576,9,rt mention rt mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,2
7726,7,groupme available canada iphone user sxsw would love check,1
2754,9,n14 blood link code valid infektd sxsw necro,2
1287,9,wo use glass lie lie phone face people handsfree connection think apple sxsw arsxsw,2
6410,7,rt mention early nerdbird sxsw get mention iphone app share photo airport people like people airport,3
3040,9,daily ipad going evolve still impossible download 20 mb downloads sxsw,1
7845,9,google party sxsw link,2
8080,9,link ssxsw showcasing artist torrent 1300 song 2011 preview link fb sxsw npr,2
2474,9,saved sxsw productive get anything done ipad dongle get get sxswbusy,2
1022,6,ipad 2 pretty sick almost make think need one sxsw,3
1666,9,mention quot seen one ipad 2 sxsw quot audience member raise ipad 2,2
6912,8,rt mention got exciting thing showing sxsw year including drag drop store management iphone,3
3490,9,waiting line awesome south african contingent sxswsa sxsw apple link,2
8445,9,download official featured artist sxsw playlist via itunes 22 song absolutley free link,2
8714,9,40 use google map mobile mayer sxsw,3
4191,3,google launch facebook competitor circle mention sxsw today thought creeper world disappointed,1
6187,9,rt mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch,2
8064,9,line source code even longer ipad take apple sxsw,0
375,9,mention black white ipad sxsw question,2
1735,9,tech sxsw apple school marketing expert thousand town demonstrate social link technology,2
4152,6,aron pilhofer new york time endorsed html ipad newsapps sxsw asked u tweet actually said,3
4178,3,never realized behind every google logo cool loving hearing googledoodle team gsdm sxsw,3
5785,9,rt mention going sxsw need lift airport register free mention shuttle link,2
6841,9,rt mention important make sure donating japanese red cross japan link sxswcares sxsw quake,2
4739,9,really want braille mention shirt seen people sxsw wear maybe ask guy booth next door,2
9065,9,soooo think apple mobile store ipad sale sxsw friday mention mention mention mention,2
7438,9,folk powerpad gave free dual 1850 contraption 2 charge iphone fortuitous phone nearly dead sxsw ignitesxsw,2
2755,3,spoke google using semantic tech make searching user review better sxsw cmswire web30,3
8343,9,mention talking link google effort allow user open system bettercloud sxsw,2
7994,6,great presentation touching story designing digital magazine ipad link sxsw,3
9000,6,dropped macbook pro walking sxsw ipad 2 sounding pretty appealing right somehow adapt overcome,3
1116,9,sxsw needed line apple open temporary store downtown austin sxsw ipad 2 launch,2
1594,2,cool rt mention heard apple store downtown austin pic already gowalla link sxsw ipad2,3
6194,9,rt mention join amp starting tonight person friend city end sxsw win ipad 2,2
8008,9,finished long day ready tomorrow starting mention event ending cupcake social sxsw,2
5693,9,rt mention dude outkast concert tweeting ipad rt mention old school player new school fool sxsw,2
7688,9,google marissa mayer mobile phone cursor physical location new version map fast real life like sxsw,2
8251,2,sxsw cool apple pop fundraising kiosk japan sxsw kidding good idea,3
3976,9,sxsw look blue hair got free android phone info sticker mention allhat3,3
2461,9,free ipad lounge open daily sxsw serving art made ipads local art free coffee mention austin detail link photo,2
5823,3,rt mention google quot got lot better quot protecting user privacy tool past 12 month say mayer sxsw,3
5729,9,rt mention follow sxsw coverage link mobile link iphone app http,2
4983,9,team android party u show u mention app mobile u enter win free nexus link sxsw,2
4767,9,quot mention apple store line block week long sxsw amazing quot mention footage mention,2
647,9,cool one rt mention sxsw friday 5pm doodle google session link,2
6562,9,rt mention rt mention austin convention center today mention fam showing new iphone game sxsw,2
2382,9,fedex truck keep arriving tv crew interview people line first ipad2 sxsw popup apple store link,2
2357,3,saveustechies panel sxsw getting great start video surui carbon project google link,3
393,9,group chat apps sxsw told two apps yet avail android point need phone apps,2
1013,2,apple store attractive impressive many permanent retail store sxsw,3
8469,9,mayer think simplicity lot google developing product sxsw,3
5208,6,rt mention apple setting store downtown austin sell bajillions ipad2s sxsw attendee course link,3
1299,9,encounter w mention thethankyoueconomy w bright mention localmind suffer mention fun mention party sxsw,2
6786,9,rt mention could first big news sxsw link google building new social framework,2
8121,9,google test sxsw link via google sxsw,2
4783,9,nice mention told mention used brief case study ipad design paradigm panel sxsw,3
8548,9,memento io app sale sxsw wait one let social medium create diary link iphone,2
2420,9,bjdproductions sxsw apple school marketing expert link tech,2
4259,6,sad missing ipad 2 launch south sound chill sxsw ipad jk,3
6385,6,rt mention note self downside tweeting white ipad 2 expect mocked mention sxsw,1
3444,3,google future quot power quot paired augmented reality contextual reality pnid sxsw,3
2577,6,schedule heavier laptop ipad already sxsw,3
2788,9,getting ready hear mention road map vp product marissa mayer pls tell going focus search sxsw,2
6804,3,rt mention tip google mention fewer people team think making prototyping key agileagency sxsw,2
3611,9,ca believe got got seat quot google amp bing website ranking quot sxsw qagb mention hilton salon j link,2
4397,8,got mophie juice pack plus iphone 4 ready sxsw double battery life ftw,3
7842,9,line wrap around block street ipad2s sxsw apple popup store link,2
4691,9,mention iphone worry drop one venue talk concierge take care sxsw sxswi,2
7704,9,confirmed rt mention google launch major new social network called circle possibly today link sxsw,2
5887,9,rt mention google launch major new social network called circle possibly today link sxsw via mention,2
7477,9,sxsw peep checkin mention latitude unlock deal link built mention team,2
2303,5,walk lady bird lake lovely google map travel time trusted sxsw,1
8886,0,mention well hope make easier find little android want say hi sxsw,3
1996,9,mention android dev sxsw mention link,2
6857,9,rt mention core week data still come mention search sxsw source trend measure link,2
7572,3,google circle sxsw whoooooo link,3
7746,9,mention rt mention come party mention amp google tonight sxsw link band food art interactive map,2
6210,5,rt mention left sxsw tradeshow demo mention google theatre ok get see presenter using,3
8348,2,apple installs shop sxsw apple setting special shop link,3
1641,9,mention mention apple v android thing going tomorrow mention sxsw,2
1555,9,mention mention mention press release ipad apps helping launch sxsw link sxswi,2
6791,6,rt mention awesome got ipad 2 sxsw link mention via mention,3
4473,6,get ipad 2 sxsw yes depressed,3
1438,9,mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,2
1958,5,google analytics track offsite link virtual page view using javascript moreknowledge sxsw mitharvard,3
7089,9,apple opening store austin sxsw mention link via mention,2
5259,9,rt mention sxsw mention da right house pixelated google street theft public,2
1313,9,mention spotlighting new mobile apps mention sxsw amp peak ipad jobsearch app video link,2
5265,9,rt mention sxsw uxdes check designing ipad interface new navigation schema sxsw link,2
1829,9,awww yeaaa new music mention time sxsw link,2
4252,9,tim oreilly saying value made web large database user contribution google craigs list amazon sxsw,2
8406,9,mention thanks omar updated story link sxsw google,2
5074,9,rt mention 35 million mile day driven google map navigation quot marissa mayer sxsw gps biz toast,2
1638,9,mention mention well look true apple store revealed sxsw link,2
2804,9,sxsw giveaway free qr code business card convention badge get booth 1315 mention link,2
6035,1,rt mention hot pot google mobile map interesting new app sxsw sxswi,3
3127,6,aaron p mention apps feel like web much browser ipad neither web print newsapps sxsw,2
6574,2,rt mention rt mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,3
3290,9,quot google year ai ask u want know quot smscifi sxsw,2
4109,9,google reveal new social network called circle google facebook twitter sxsw link via mention,2
7326,9,sxsw tip10 make sure bring iphone charger recharge party cnnsxsw link,2
1473,7,shite app rt mention new ubersocial iphone app store includes uberguide sxsw cont link,1
2580,5,google body beta uber sxsw health2dev cool,3
8498,9,group texting war heat fast society launch new android app update iphone app link sxsw mobilenews,2
2898,9,wonder google impactdashboard demoed become part google analytics bavcid sxsw,2
5607,7,rt mention check link site download iphone app get ready sxsw special q amp stream sxsw,3
8876,2,mention right track rt mention clever apple set open popup shop core sxsw action link,3
6556,3,rt mention rt mention hanging mention mention google industry party good crowd sxsw,3
1530,6,mention via mention sxsw ipad store sold everything except 64gig wifi white,3
2626,9,slide available mention site mention touchingstories preso link sxsw,2
5520,9,rt mention sxsw mindtouchers mention mention mention giving ipad demo mindtouch tc tweet check,3
1481,7,finally yeaayyy rt mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable,3
186,9,currently 150 people line quot pop apple store quot sxsw,2
8452,9,mention unofficial sxsw torrent great way hear expect year link,2
112,9,spark android teamandroid award sxsw read link,3
3028,3,cool google basically foing version apple event showing ton new product feature sxsw,3
2931,2,g rt mention love apple store sxsw one question amp bring truck signal please say yes,3
7576,9,google circle launching today sxsw new facebook killer link,2
6608,2,rt mention rt mention sound voice shot exploiting apple amp best buy return policy imacs brilliant sxsw,1
5702,6,rt mention even security guard austin enjoy ipad time sxsw cc mention link,3
7653,5,pick great unlockable deal checking place google latitude apps link googleblog sxsw vip,3
4626,2,going sxsw apple store link aapl,3
8883,9,mention well sxsw ipad commercial want minimize wear tear laptop,2
1010,9,temporary pop shop apple sxsw nice flipboard upgrade,3
2236,9,marissa mayer google connect digital amp physical world mobile link mobile sxsw,2
4855,9,google launch major new social network called circle possibly today link sxsw,2
8704,7,nice gesture make austin guide iphone free sxsw link,3
2164,6,great location choice nice timing ipad2 launch apple hp sxsw link,3
5388,0,rt mention live come get android check u link sxsw android,3
8073,5,google possibly launching social medium service sxsw link,1
1123,9,mention team android sxsw party detail link lt video mention showing close rainey st acc,2
6491,3,rt mention rt mention quot iava want google quot yes vet deserve nothing le sxsw letshookup,2
7196,9,i28 want blood got link code valid infektd sxsw zomb,2
5000,9,put old gen 1 ipad sxsw,2
840,9,anyone line temporary apple store austin idea till late open tonight sxsw,2
4319,9,yup rt mention woke iphone finished recharging mean got enough sleep last night right sxsw,2
5633,9,rt mention come party mention google tonight sxsw link band food art ice cream nifty interactive map,2
4878,6,went apple store kingston friend sxsw new ipad got something cheer link,3
7989,9,mention seems like sxsw design talk focus need take mention advice go talk outside domain,2
5492,9,rt mention stupid sxsw find mac game link via ipad 1 amp 2 link,2
6769,5,building success google buzz doubt rt mention google launch circle social network sxsw link,3
787,3,google launch major new social network called circle possibly today link mention,2
5277,9,rt mention sxsw lost reward 4 finding iphone 4g black case back austin yellow cab dropped mention today call,2
5409,9,rt mention apparently google quot ad preference quot see google think like seenocreepy sxsw,2
3987,6,apple store downtown austin time sxsw ipad2 cool,3
5384,5,rt mention almost every quot quot answered w google doc session sxsw looseorganizations,3
9053,9,mention could win sony xperia play buy later today sxsw detail android,2
8712,9,google patented something age domain ranking algorithm mean use qagb sxsw,1
2,6,swonderlin wait ipad 2 also sale sxsw,3
2770,2,oh apple ridiculous even begin apple winsåê sxsw link via mention,3
1576,7,agree mention great quot iphone apps mealtime quot link via mention bizzy sxsw,3
8629,9,wow twitter look google rt mention honor mention everyone twitter sxsw,2
4073,9,ipad 2 sold 70 went new buyer report link sxsw socialmedia tech ipad2 medium,2
6672,9,rt mention apple store austin sxsw,2
766,9,google launch major new social network called circle possibly today updated today sxsw link via mention,2
1416,9,announced today mention longer wine library tv new app iphone daily grape sxsw,2
6435,7,rt mention papa sangre immersive audio game iphone free today highly recommended papasangre sxsw,3
3338,9,rumor google launching new social network called circle today sxswi sxsw link,2
4799,5,sxsw mention talk google place hotpot integrated system cool stuff,3
7252,9,another pov sxsw quot future reading online customization amp sharing tablet yet quot fast company link,2
2391,7,put together guide sxsw link latest update iphone app going sick,3
1229,9,listening marissa meyer head google social get grilled jc penney lol sxsw,2
8798,7,got vmware talent community ipad app rockin signing talented professional tonight find sxsw link,3
6917,9,rt mention well hello sxsw free itunes sampler celebrate festival year link,2
6229,9,rt mention khoi vinh mention say conde nast headlong rush ipad publishing quot fundamental misunderstanding quot platform sxsw,2
8305,9,right next google building sxsw mention hyatt place arboretum link,2
8392,3,photo booth action mention google party love good photo booth sxsw link,3
3740,9,link think get bos buy new ipads weekend sxsw,2
4704,9,wow spending minute sxsw line rt mention apple popup store sxsw link,2
5557,8,rt mention best swag ever thanks mention charging iphone thanks sxsw link,3
6166,6,mention back sxsw brought ipad 2 slip bag jammy bugger,3
2634,9,better living cloud computing sxsw session john wiley google bettercloud,2
6823,9,rt mention tweet register exclusive pass event party ipad 2 sxsw quot give liberty free sxswpass please rt quot,2
268,2,course apple built temp store austin texas understand concept corralling cattle sxsw pickmeupanipad2,1
8560,9,mention open temporary store sxsw link use mention sxsw,2
6450,9,rt mention post sxswi day 1 bpm mention sxsw link surprised run two bpm folk apple store,2
1568,9,cool rt mention apple opened makeshift store sxsw ipad2 available 5pm today tempted,2
7300,9,sxsw recap day 4 greaaat exploring brand mascot digital age link sxsw hotsheet,2
7488,5,google map mobile route option save user 2 yr time every day sxsw,3
4248,3,really long line get party sure wait sxsw,3
6132,3,rt mention innovation banking coming mobile innovator apple google verizon sxsw bankinnovation,3
4615,7,interesting presentation building netflix iphone app sxsw link,3
8198,6,spotted sxsw man need ipad 2 link sxswi,3
7826,9,watch mention sxsw link,2
1604,8,woo hoo mention finally back iphone link sxsw il,3
6128,6,rt mention line temp apple store sxsw gotto get ipad2,3
7531,9,watch ear rt mention austin convention center today mention fam showing new iphone game sxsw,3
6798,9,rt mention tim web definition company survived built value data ebay amazon google sxsw,2
8490,6,still waiting someone stop new ipad 2 game prize waiting sxsw,3
6636,3,rt mention rumor google launching new social network called circle today sxswi sxsw link,3
7872,9,mayer say make sense condense google location product amp feature experiment show one successful sxsw suxsw,2
5060,8,rt mention technology could happen iphone nokia pushsnowboarding sxsw,1
4192,9,google preview major new social service circle sxsw today say mention link ht mention,2
9031,9,maybe link google circle sxsw,2
7178,9,sad mention head link 1pm cst today win vip access acoustic solo set sxsw,2
194,9,apple 200m user credit card sync itunes one click purchase winning sxsw,2
6587,9,rt mention rt mention mayer think simplicity lot google developing product sxsw,3
7283,2,know geek 16162 cross road take picture apple store sxsw link,3
8450,9,enjoying rooftop terrace speakeasy reassured hacking google meant soft couch bar sxsw,2
5707,5,rt mention excited know google circle lucky folk sxsw first see possible launch today link sxsw,3
7504,2,mention putting pop apple store sxsw smart talk understanding demo need,3
7550,3,thanks free drink google sxsw mention speakeasy 47 others link,3
8591,9,sxsw metricsdrivendesign wrote response exactly regard speaker google reference search blog response,2
4419,9,mention double fisting keynote sxsw apple link,2
8484,9,one time feeling android developer meetup saturday sxsw sat hilton 615ab welcome rt might,2
9080,5,diller say google tv quot might run playstation xbox essentially ready quot sxsw diller,1
4200,9,app called hand sxsw rt mention need app turn iphone wifi mouse ipad exist,2
8764,6,ipad 2 giveaway person friend city end sxsw win hint strong email list work well sxswi,3
3665,9,time mention wrote mention article u dubbing filmaster quot foursquare cinemaphiles quot link sxsw,2
4597,9,interesting gt gt rt mention google launch major new social network called circle possibly today link sxsw,2
6389,7,rt mention novelty ipad news apps fade fast among sxsw delegate mention link,1
8189,7,woohoo rt mention mention hollergram app killing sxsw link,3
592,3,future google contextual discovery location context help u go deeper ever search without search mention sxsw,3
6949,9,rt mention win ipad 2 sxsw via mention sxsw link,2
1888,9,double ipad dj full across sky sxsw tweethouse link,2
7376,9,verizon iphones fell back hour instead springing ahead link sxsw tech,2
2618,9,unique sxsw one iphone 3gs others follower iphone 4 winning,2
3726,6,thinking may actually take laptop sxsw ipad alone may enough trip,1
3398,9,photo ooh triple macbook ipad iphone simultaneously sxsw taken instagram hyatt regency link,2
162,9,essential sxsw tool link,2
4969,9,mass ranking educational asset lost sea uncatalogued material present futureofed gsdm sxsw,2
5361,9,rt mention 6th congress scarborough bldg rt mention temporary apple store setup sxsw,2
8649,6,wow suck link ipad sxsw rebecca black fab5,1
1128,5,bad want go home read google reader feed geek sxsw,3
7149,2,quot even begin apple win sxsw quot apple setup temporary store austin ipad 2 launch march 11th link,3
4961,3,google party awesome sxsw,3
2245,5,google web font pretty sxsw tradeshow link,3
8924,9,mention worked mention create s2 fill gap needed application use nosql db model sxsw,2
2918,9,apple opening store austin sxsw geekfest apple brian lam link,2
2145,8,wonder percentage sxsw interactive participant iphone got ta high,3
1802,9,google h4ckers audience 95 devs smart amp easy free alcohol sxsw mention speakeasy link,2
1886,9,ipad case mention talking search research sxsw,2
1071,9,sxsw app schedule fail try google sched sxsw 2011 click first link unofficial party room count genius,2
8376,7,sxsw wanted get right dokobots really ingenious iphone game,3
7890,6,ipad go sale friday day sxsw start wonder many sxsw attendee spend friday standing line gsdm,2
1230,9,apple set open shop austin sxsw r going lease store next door put sign link,2
7543,9,quot mom ipad designing boomer quot full house rebeltv spirit link sxsw,2
1734,9,tech sxsw apple school marketing expert link technology,2
2015,9,sxsw thanks ever present iphone barging table,3
2532,9,mention see tweet ipad 2 sold sxsw,2
590,9,mention google connect digital amp physical world mobile link sxsw rt mention,2
846,5,since listening google marissa mayer engaging twitter wondering heck happened google buzz sxsw,3
9013,6,way sxsw see tonight hopefully new ipad mention san francisco international airport sfo link,3
1750,9,mention webmobile talking mvideo talked iphone android video 85 phone sxsw,2
837,2,ha seems like gt mention news sxswi apple temporary ipad store sxsw wth,1
105,9,mention quot google launched checkins month quot check in ok check out future sxsw bizzy via mention,2
3081,9,say 2 ur red bar 1st 5 meet u front hall 3 4 minute win dual compatible juice pack air iphone 4 sxsw,2
8063,3,mention sound look forward learning quick google learn also produced link sxsw,3
8439,9,watching movie busy make wish whatever party made instead sxsw,2
8263,8,got custome iphone 4 case mention sxsw artwork favorite blackbook piece mention link,3
4041,5,new social network may debut sxsw google circle link eatdrinktweet done yet,3
2954,9,uxdes mention glad standard ipad navigation tool might one sxsw,0
644,9,last year traveled heavy year light get right next year left ipad home sxsw,2
8578,2,mention totally mean number company seemed offering thing sxsw sad apple beat give guy,3
8140,9,seenatsxsw2011 best thing seen sxsw far man begging street corner money ipad 2 front apple store sad,2
6661,9,rt mention smart apple open store austin people sxsw get new ipads via mention mention,3
3636,9,mention looking space escape sxsw stop arthaus link,2
8483,8,noticed dst coming weekend many iphone user hour late sxsw come sunday morning sxsw iphone,1
8069,9,google spreadsheet 270 party sxsw year link,2
